dataset,dimension,item_index,meta_item,data_item
lgfs0007,Year,166128,200506.000000,200506
lgfs0007,Year,166129,200607.000000,200607
lgfs0007,Year,166130,200708.000000,200708
lgfs0007,Year,166131,200809.000000,200809
lgfs0007,Year,166132,200910.000000,200910
lgfs0007,Year,166133,200102.000000,200102
lgfs0007,Year,166134,201112.000000,201112
lgfs0007,Year,166135,200001.000000,200001
lgfs0007,Year,166136,201314.000000,201314
lgfs0007,Year,166137,201415.000000,201415
lgfs0007,Year,166138,201516.000000,201516
lgfs0007,Year,166139,201617.000000,201617
lgfs0007,Year,166140,201718.000000,201718
lgfs0007,Year,166141,201819.000000,201819
lgfs0007,Year,166142,201920.000000,201920
lgfs0007,Year,166143,202021.000000,202021
lgfs0007,Year,166144,202122.000000,202122
lgfs0007,Year,166145,201011.000000,201011
lgfs0007,Year,166147,202223.000000,202223
lgfs0007,Year,166155,200203.000000,200203
lgfs0007,Year,166163,199697.000000,199697
lgfs0007,Year,166164,199798.000000,199798
lgfs0007,Year,166165,199899.000000,199899
lgfs0007,Year,166166,199900.000000,199900
lgfs0009,Authority,137098,596.000000,596
lgfs0009,Authority,137099,534.000000,534
lgfs0009,Authority,137100,514.000000,514
lgfs0009,Authority,137101,516.000000,516
lgfs0009,Authority,137102,518.000000,518
lgfs0009,Authority,137103,520.000000,520
lgfs0009,Authority,137104,522.000000,522
lgfs0009,Authority,137105,524.000000,524
lgfs0009,Authority,137106,526.000000,526
lgfs0009,Authority,137107,528.000000,528
lgfs0009,Authority,137108,552.000000,552
lgfs0009,Authority,137109,532.000000,532
lgfs0009,Authority,137110,550.000000,550
lgfs0009,Authority,137111,536.000000,536
lgfs0009,Authority,137112,538.000000,538
lgfs0009,Authority,137113,540.000000,540
lgfs0009,Authority,137114,542.000000,542
lgfs0009,Authority,137115,544.000000,544
lgfs0009,Authority,137116,545.000000,545
lgfs0009,Authority,137117,546.000000,546
lgfs0009,Authority,137118,548.000000,548
lgfs0009,Authority,137120,530.000000,530
lgfs0009,Authority,137160,512.000000,512
lgfs0009,Column,137079,6.100000,6.1
lgfs0009,Column,137083,6.200000,6.2
lgfs0009,Column,137087,10.000000,10.0
lgfs0009,Column,137088,11.000000,11.0
lgfs0009,Column,137089,8.000000,8.0
lgfs0009,Column,137091,7.000000,7.0
lgfs0009,Column,137094,5.000000,5.0
lgfs0009,Column,137095,3.000000,3.0
lgfs0009,Column,137096,2.000000,2.0
lgfs0009,Column,137097,1.000000,1.0
lgfs0009,Row,137074,16.500000,16.5
lgfs0009,Row,137075,17.100000,17.1
lgfs0009,Row,137076,33.500000,33.5
lgfs0009,Row,137077,3.200000,3.2
lgfs0009,Row,137078,3.100000,3.1
lgfs0009,Row,137080,2.300000,2.3
lgfs0009,Row,137081,2.200000,2.2
lgfs0009,Row,137082,2.100000,2.1
lgfs0009,Row,137084,3.300000,3.3
lgfs0009,Row,137090,1.000000,1.0
lgfs0009,Row,137092,2.000000,2.0
lgfs0009,Row,137093,3.000000,3.0
lgfs0009,Row,137119,9.000000,9.0
lgfs0009,Row,137129,7.000000,7.0
lgfs0009,Row,137131,33.000000,33.0
lgfs0009,Row,137141,18.000000,18.0
lgfs0009,Row,137142,8.000000,8.0
lgfs0009,Row,137144,10.000000,10.0
lgfs0009,Row,137145,11.000000,11.0
lgfs0009,Row,137146,12.000000,12.0
lgfs0009,Row,137147,13.000000,13.0
lgfs0009,Row,137148,14.000000,14.0
lgfs0009,Row,137149,15.000000,15.0
lgfs0009,Row,137150,35.000000,35.0
lgfs0009,Row,137151,17.000000,17.0
lgfs0009,Row,137152,34.000000,34.0
lgfs0009,Row,137153,19.000000,19.0
lgfs0009,Row,137154,21.000000,21.0
lgfs0009,Row,137155,24.000000,24.0
lgfs0009,Row,137156,25.000000,25.0
lgfs0009,Row,137157,26.000000,26.0
lgfs0009,Row,137158,29.000000,29.0
lgfs0009,Row,137159,32.000000,32.0
lgfs0009,Row,137161,16.000000,16.0
lgfs0009,Year,137085,201011.000000,201011
lgfs0009,Year,137086,200910.000000,200910
lgfs0009,Year,137121,201314.000000,201314
lgfs0009,Year,137122,200203.000000,200203
lgfs0009,Year,137123,200304.000000,200304
lgfs0009,Year,137124,200405.000000,200405
lgfs0009,Year,137125,200506.000000,200506
lgfs0009,Year,137126,200607.000000,200607
lgfs0009,Year,137127,200708.000000,200708
lgfs0009,Year,137128,200809.000000,200809
lgfs0009,Year,137130,201213.000000,201213
lgfs0009,Year,137132,201415.000000,201415
lgfs0009,Year,137133,201516.000000,201516
lgfs0009,Year,137134,201617.000000,201617
lgfs0009,Year,137135,201718.000000,201718
lgfs0009,Year,137136,201819.000000,201819
lgfs0009,Year,137137,201920.000000,201920
lgfs0009,Year,137138,202021.000000,202021
lgfs0009,Year,137139,202122.000000,202122
lgfs0009,Year,137140,201112.000000,201112
lgfs0009,Year,137143,202223.000000,202223
lgfs0012,Authority,173797,516.000000,516
lgfs0012,Authority,173798,514.000000,514
lgfs0012,Authority,173799,512.000000,512
lgfs0012,Authority,173811,522.000000,522
lgfs0012,Authority,173814,546.000000,546
lgfs0012,Authority,173825,596.000000,596
lgfs0012,Authority,173826,552.000000,552
lgfs0012,Authority,173827,518.000000,518
lgfs0012,Authority,173828,548.000000,548
lgfs0012,Authority,173829,520.000000,520
lgfs0012,Authority,173830,545.000000,545
lgfs0012,Authority,173831,544.000000,544
lgfs0012,Authority,173832,542.000000,542
lgfs0012,Authority,173833,540.000000,540
lgfs0012,Authority,173834,538.000000,538
lgfs0012,Authority,173835,536.000000,536
lgfs0012,Authority,173836,534.000000,534
lgfs0012,Authority,173837,532.000000,532
lgfs0012,Authority,173838,530.000000,530
lgfs0012,Authority,173839,528.000000,528
lgfs0012,Authority,173840,526.000000,526
lgfs0012,Authority,173841,524.000000,524
lgfs0012,Authority,173843,550.000000,550
lgfs0012,Description,173785,82.000000,82.0
lgfs0012,Description,173786,98.000000,98.0
lgfs0012,Description,173787,97.000000,97.0
lgfs0012,Description,173788,96.000000,96.0
lgfs0012,Description,173789,95.000000,95.0
lgfs0012,Description,173790,24.000000,24.0
lgfs0012,Description,173791,94.000000,94.0
lgfs0012,Description,173792,93.000000,93.0
lgfs0012,Description,173793,92.000000,92.0
lgfs0012,Description,173794,86.000000,86.0
lgfs0012,Description,173795,81.000000,81.0
lgfs0012,Description,173796,30.000000,30.0
lgfs0012,Description,173800,6.000000,6.0
lgfs0012,Description,173801,9.000000,9.0
lgfs0012,Description,173802,17.000000,17.0
lgfs0012,Description,173803,59.000000,59.0
lgfs0012,Description,173804,27.000000,27.0
lgfs0012,Description,173805,53.000000,53.0
lgfs0012,Description,173806,40.000000,40.0
lgfs0012,Description,173807,47.000000,47.0
lgfs0012,Description,173808,84.000000,84.0
lgfs0012,Description,173809,5.000000,5.0
lgfs0012,Description,173810,49.000000,49.0
lgfs0012,Description,173812,55.000000,55.0
lgfs0012,Description,173813,18.000000,18.0
lgfs0012,Year,173815,202324.000000,202324
lgfs0012,Year,173816,202223.000000,202223
lgfs0012,Year,173817,202122.000000,202122
lgfs0012,Year,173818,202021.000000,202021
lgfs0012,Year,173819,201920.000000,201920
lgfs0012,Year,173820,201819.000000,201819
lgfs0012,Year,173821,201718.000000,201718
lgfs0012,Year,173822,201617.000000,201617
lgfs0012,Year,173823,201516.000000,201516
lgfs0012,Year,173824,201415.000000,201415
lgfs0012,Year,173842,202425.000000,202425
lgfs0013,Authority,182176,512.000000,512
lgfs0013,Authority,182177,514.000000,514
lgfs0013,Authority,182178,516.000000,516
lgfs0013,Authority,182179,518.000000,518
lgfs0013,Authority,182180,520.000000,520
lgfs0013,Authority,182181,522.000000,522
lgfs0013,Authority,182182,524.000000,524
lgfs0013,Authority,182183,526.000000,526
lgfs0013,Authority,182184,528.000000,528
lgfs0013,Authority,182185,530.000000,530
lgfs0013,Authority,182186,532.000000,532
lgfs0013,Authority,182187,534.000000,534
lgfs0013,Authority,182188,536.000000,536
lgfs0013,Authority,182189,538.000000,538
lgfs0013,Authority,182190,540.000000,540
lgfs0013,Authority,182191,542.000000,542
lgfs0013,Authority,182192,544.000000,544
lgfs0013,Authority,182193,545.000000,545
lgfs0013,Authority,182194,546.000000,546
lgfs0013,Authority,182195,548.000000,548
lgfs0013,Authority,182196,550.000000,550
lgfs0013,Authority,182197,552.000000,552
lgfs0013,Authority,182198,596.000000,596
lgfs0013,Description,182171,10.500000,10.5
lgfs0013,Description,182172,12.500000,12.5
lgfs0013,Description,182173,12.000000,12.0
lgfs0013,Description,182174,11.000000,11.0
lgfs0013,Year,182199,199697.000000,199697
lgfs0013,Year,182200,199798.000000,199798
lgfs0013,Year,182201,199899.000000,199899
lgfs0013,Year,182202,199900.000000,199900
lgfs0013,Year,182203,200001.000000,200001
lgfs0013,Year,182204,200102.000000,200102
lgfs0013,Year,182205,200203.000000,200203
lgfs0013,Year,182206,200304.000000,200304
lgfs0013,Year,182207,200405.000000,200405
lgfs0013,Year,182208,200506.000000,200506
lgfs0013,Year,182209,200607.000000,200607
lgfs0013,Year,182210,200708.000000,200708
lgfs0013,Year,182211,200809.000000,200809
lgfs0013,Year,182212,200910.000000,200910
lgfs0013,Year,182213,201011.000000,201011
lgfs0013,Year,182214,201112.000000,201112
lgfs0013,Year,182215,201213.000000,201213
lgfs0013,Year,182216,201314.000000,201314
lgfs0013,Year,182217,201415.000000,201415
lgfs0013,Year,182218,201516.000000,201516
lgfs0013,Year,182219,201617.000000,201617
lgfs0013,Year,182220,201718.000000,201718
lgfs0013,Year,182221,201819.000000,201819
lgfs0013,Year,182222,201920.000000,201920
lgfs0013,Year,182223,202021.000000,202021
lgfs0013,Year,182224,202122.000000,202122
lgfs0013,Year,182225,202223.000000,202223
lgfs0013,Year,182226,202324.000000,202324
lgfs0015,Authority,137306,512.000000,512
lgfs0015,Authority,137307,514.000000,514
lgfs0015,Authority,137308,516.000000,516
lgfs0015,Authority,137309,518.000000,518
lgfs0015,Authority,137310,520.000000,520
lgfs0015,Authority,137311,522.000000,522
lgfs0015,Authority,137312,524.000000,524
lgfs0015,Authority,137313,526.000000,526
lgfs0015,Authority,137314,528.000000,528
lgfs0015,Authority,137315,530.000000,530
lgfs0015,Authority,137316,532.000000,532
lgfs0015,Authority,137317,534.000000,534
lgfs0015,Authority,137318,536.000000,536
lgfs0015,Authority,137319,538.000000,538
lgfs0015,Authority,137320,540.000000,540
lgfs0015,Authority,137321,542.000000,542
lgfs0015,Authority,137322,544.000000,544
lgfs0015,Authority,137323,545.000000,545
lgfs0015,Authority,137324,546.000000,546
lgfs0015,Authority,137325,548.000000,548
lgfs0015,Authority,137326,550.000000,550
lgfs0015,Authority,137327,552.000000,552
lgfs0015,Authority,137328,596.000000,596
lgfs0015,Column,137193,1.100000,1.1
lgfs0015,Column,137194,1.200000,1.2
lgfs0015,Column,137195,6.100000,6.1
lgfs0015,Column,137196,6.200000,6.2
lgfs0015,Column,137215,2.000000,2.0
lgfs0015,Column,137216,3.000000,3.0
lgfs0015,Column,137217,5.000000,5.0
lgfs0015,Column,137218,7.000000,7.0
lgfs0015,Column,137219,8.000000,8.0
lgfs0015,Column,137220,10.000000,10.0
lgfs0015,Column,137221,11.000000,11.0
lgfs0015,Description,137162,21.400000,21.4
lgfs0015,Description,137163,21.500000,21.5
lgfs0015,Description,137164,21.600000,21.6
lgfs0015,Description,137165,25.100000,25.1
lgfs0015,Description,137166,25.200000,25.2
lgfs0015,Description,137167,25.300000,25.3
lgfs0015,Description,137168,25.400000,25.4
lgfs0015,Description,137169,25.410000,25.41
lgfs0015,Description,137170,25.420000,25.42
lgfs0015,Description,137171,25.430000,25.43
lgfs0015,Description,137172,25.600000,25.6
lgfs0015,Description,137173,25.700000,25.7
lgfs0015,Description,137174,15.100000,15.1
lgfs0015,Description,137175,15.200000,15.2
lgfs0015,Description,137176,15.300000,15.3
lgfs0015,Description,137177,15.400000,15.4
lgfs0015,Description,137178,15.500000,15.5
lgfs0015,Description,137179,15.600000,15.6
lgfs0015,Description,137180,15.700000,15.7
lgfs0015,Description,137181,21.700000,21.7
lgfs0015,Description,137182,23.500000,23.5
lgfs0015,Description,137183,24.450000,24.45
lgfs0015,Description,137184,24.500000,24.5
lgfs0015,Description,137185,25.490000,25.49
lgfs0015,Description,137186,25.500000,25.5
lgfs0015,Description,137187,25.800000,25.8
lgfs0015,Description,137188,25.900000,25.9
lgfs0015,Description,137189,26.500000,26.5
lgfs0015,Description,137190,36.500000,36.5
lgfs0015,Description,137191,79.500000,79.5
lgfs0015,Description,137192,81.500000,81.5
lgfs0015,Description,137197,1.100000,1.1
lgfs0015,Description,137198,4.100000,4.1
lgfs0015,Description,137199,5.100000,5.1
lgfs0015,Description,137200,5.200000,5.2
lgfs0015,Description,137201,5.300000,5.3
lgfs0015,Description,137202,5.350000,5.35
lgfs0015,Description,137203,5.360000,5.36
lgfs0015,Description,137204,8.100000,8.1
lgfs0015,Description,137205,8.200000,8.2
lgfs0015,Description,137206,8.300000,8.3
lgfs0015,Description,137207,8.400000,8.4
lgfs0015,Description,137208,8.500000,8.5
lgfs0015,Description,137209,8.600000,8.6
lgfs0015,Description,137210,8.700000,8.7
lgfs0015,Description,137211,8.800000,8.8
lgfs0015,Description,137222,1.000000,1.0
lgfs0015,Description,137223,2.000000,2.0
lgfs0015,Description,137224,3.000000,3.0
lgfs0015,Description,137225,4.000000,4.0
lgfs0015,Description,137226,5.000000,5.0
lgfs0015,Description,137227,6.000000,6.0
lgfs0015,Description,137228,7.000000,7.0
lgfs0015,Description,137229,8.000000,8.0
lgfs0015,Description,137230,9.000000,9.0
lgfs0015,Description,137231,10.000000,10.0
lgfs0015,Description,137232,11.000000,11.0
lgfs0015,Description,137233,12.000000,12.0
lgfs0015,Description,137234,13.000000,13.0
lgfs0015,Description,137235,14.000000,14.0
lgfs0015,Description,137236,15.000000,15.0
lgfs0015,Description,137237,16.000000,16.0
lgfs0015,Description,137238,17.000000,17.0
lgfs0015,Description,137239,18.000000,18.0
lgfs0015,Description,137240,19.000000,19.0
lgfs0015,Description,137241,20.000000,20.0
lgfs0015,Description,137242,21.000000,21.0
lgfs0015,Description,137243,22.000000,22.0
lgfs0015,Description,137244,23.000000,23.0
lgfs0015,Description,137245,24.000000,24.0
lgfs0015,Description,137246,25.000000,25.0
lgfs0015,Description,137247,26.000000,26.0
lgfs0015,Description,137248,27.000000,27.0
lgfs0015,Description,137249,28.000000,28.0
lgfs0015,Description,137250,29.000000,29.0
lgfs0015,Description,137251,30.000000,30.0
lgfs0015,Description,137252,31.000000,31.0
lgfs0015,Description,137253,32.000000,32.0
lgfs0015,Description,137254,33.000000,33.0
lgfs0015,Description,137255,34.000000,34.0
lgfs0015,Description,137256,35.000000,35.0
lgfs0015,Description,137257,36.000000,36.0
lgfs0015,Description,137258,37.000000,37.0
lgfs0015,Description,137259,38.000000,38.0
lgfs0015,Description,137260,39.000000,39.0
lgfs0015,Description,137261,40.000000,40.0
lgfs0015,Description,137262,41.000000,41.0
lgfs0015,Description,137263,42.000000,42.0
lgfs0015,Description,137264,43.000000,43.0
lgfs0015,Description,137265,44.000000,44.0
lgfs0015,Description,137266,45.000000,45.0
lgfs0015,Description,137267,46.000000,46.0
lgfs0015,Description,137268,47.000000,47.0
lgfs0015,Description,137269,48.000000,48.0
lgfs0015,Description,137270,49.000000,49.0
lgfs0015,Description,137271,50.000000,50.0
lgfs0015,Description,137272,51.000000,51.0
lgfs0015,Description,137273,52.000000,52.0
lgfs0015,Description,137274,53.000000,53.0
lgfs0015,Description,137275,54.000000,54.0
lgfs0015,Description,137276,55.000000,55.0
lgfs0015,Description,137277,56.000000,56.0
lgfs0015,Description,137278,57.000000,57.0
lgfs0015,Description,137279,58.000000,58.0
lgfs0015,Description,137280,59.000000,59.0
lgfs0015,Description,137281,60.000000,60.0
lgfs0015,Description,137282,61.000000,61.0
lgfs0015,Description,137283,62.000000,62.0
lgfs0015,Description,137284,63.000000,63.0
lgfs0015,Description,137285,64.000000,64.0
lgfs0015,Description,137286,65.000000,65.0
lgfs0015,Description,137287,66.000000,66.0
lgfs0015,Description,137288,67.000000,67.0
lgfs0015,Description,137289,68.000000,68.0
lgfs0015,Description,137290,69.000000,69.0
lgfs0015,Description,137291,70.000000,70.0
lgfs0015,Description,137292,71.000000,71.0
lgfs0015,Description,137293,72.000000,72.0
lgfs0015,Description,137294,73.000000,73.0
lgfs0015,Description,137295,74.000000,74.0
lgfs0015,Description,137296,75.000000,75.0
lgfs0015,Description,137297,76.000000,76.0
lgfs0015,Description,137298,77.000000,77.0
lgfs0015,Description,137299,78.000000,78.0
lgfs0015,Description,137300,79.000000,79.0
lgfs0015,Description,137301,80.000000,80.0
lgfs0015,Description,137302,81.000000,81.0
lgfs0015,Description,137303,82.000000,82.0
lgfs0015,Description,137304,83.000000,83.0
lgfs0015,Description,137305,84.000000,84.0
lgfs0015,Year,137212,201314.000000,201314
lgfs0015,Year,137213,201011.000000,201011
lgfs0015,Year,137214,200910.000000,200910
lgfs0015,Year,137329,200102.000000,200102
lgfs0015,Year,137330,200203.000000,200203
lgfs0015,Year,137331,200304.000000,200304
lgfs0015,Year,137332,200405.000000,200405
lgfs0015,Year,137333,200506.000000,200506
lgfs0015,Year,137334,200607.000000,200607
lgfs0015,Year,137335,200708.000000,200708
lgfs0015,Year,137336,200809.000000,200809
lgfs0015,Year,137337,201112.000000,201112
lgfs0015,Year,137338,201213.000000,201213
lgfs0015,Year,137339,201415.000000,201415
lgfs0015,Year,137340,201516.000000,201516
